fitted_values,original_values
-0.970202283,-2.006204979
-0.768755037,-2.842927788
-0.620192736,-3.015735804
-0.541988287,-2.575613435
-0.345690536,-2.870579258
-0.340696217,-2.907003055
-0.060485663,-1.87109357
-0.085852024,-4.344082086
-0.295851713,-4.344082086
-0.141909853,-3.694251419
-0.153169568,-0.360970419
-0.331251087,-1.831019208
-0.289408111,-1.576745628
-0.117898525,-1.524050477
-0.136664504,-2.737214777
0.075423996,-1.837389871
-0.144929005,-1.948589665
-0.398743446,-1.948589665
-0.528029217,-2.049107243
-0.411179705,-1.763721165
-0.540759587,-1.389856145
-0.40381976,-1.981427227
-0.19065246,-1.065177992
-0.24499484,-1.76701684
-0.372336316,-1.180708685
-0.272362908,-2.177023867
0.052331257,-2.736851787
0.562434766,-2.661801312
0.526249718,-2.835162372
0.52589315,-2.630602609
0.481324774,-2.591813094
0.414983394,-1.901073942
0.27184027,-1.901073942
0.071087578,-2.87329954
-0.134679165,-2.213320559
-0.221550436,-2.213320559
0.892002902,-1.73049198
-0.069247887,-2.892017902
-0.250637937,-2.892017902
-0.111233352,-2.689437926
-0.269036428,-3.295751038
-0.39419034,-0.824558966
-0.329026186,-3.003805842
-0.238639792,-2.323218965
-0.304562237,-1.951455885
-0.443638699,-1.363472503
-0.472724586,-2.073895439
-0.504759311,-2.042007967
-0.496099756,-2.042007967
-0.582028777,-2.008249731
-0.758223812,-2.971356867
-0.648070724,-1.138383201
-0.49773779,-3.33948372
-0.549704455,-2.385249947
-0.492210218,-2.49609664
-0.288111905,-2.243359067
0.127292984,-2.186914198
-0.112698283,-2.473702674
-0.157152497,-2.473702674
-0.171040297,-3.277757773
-0.14310372,-3.55188246
-0.080015027,-2.513738571
-0.187458178,-1.368489162
-0.28960145,-2.04387594
-0.625874193,-2.845719007
-0.248555642,-2.246428427
-0.301269075,-2.684788406
-0.285569869,-2.684788406
-0.459687888,-2.793126265
-0.573295579,-2.353464528
-0.612358278,-1.366352969
-0.472688941,-1.414026432
-0.317902436,-2.776775818
-0.244872378,-1.780924491
-0.485538579,-2.662298918
-0.335201585,-3.421830578
-0.481595459,-3.764077373
-0.598125525,-3.764077373
-0.405185095,-1.471210323
-0.058495718,-1.86834961
0.00228462,-2.621733733
0.081950252,-1.361825386
0.241311014,-2.223949154
0.714556454,-2.43545759
0.665321535,-3.293663789
0.618400565,-3.837268719
0.348441748,-2.135577487
0.099543,-1.015008087
0.142375924,-2.680979902
1.310262692,0.529967844
0.730186063,-1.73049198
-0.030385477,-2.892017902
-0.024607515,-2.892017902
-0.20055373,-2.689437926
-0.45538125,-3.295751038
-0.396752888,-0.824558966
-0.338446744,-3.003805842
-0.34971424,-2.323218965
-0.465182336,-1.951455885
-0.325563932,-1.363472503
-0.396587122,-2.073895439
-0.605624882,-2.042007967
-0.520032288,-2.042007967
-0.714788017,-2.008249731
-0.572981191,-2.971356867
-0.691586108,-1.138383201
-0.447779481,-3.33948372
-0.55569001,-2.385249947
-0.457545078,-2.49609664
-0.166780023,-2.243359067
-0.156109445,-2.186914198
-0.12969474,-2.473702674
-0.197543794,-2.473702674
-0.095132569,-3.277757773
-0.141358697,-3.55188246
-0.20288009,-2.513738571
-0.266750615,-1.368489162
-0.374100488,-2.04387594
-0.75407382,-2.845719007
-0.442293815,-2.246428427
-0.355971012,-2.684788406
-0.335392084,-2.684788406
-0.531683884,-2.793126265
-0.478853152,-2.353464528
-0.352565666,-1.366352969
-0.4693637,-1.414026432
-0.373755775,-2.776775818
-0.542908082,-1.780924491
-0.342185598,-2.662298918
-0.465789537,-3.421830578
-0.543036206,-3.764077373
-0.322264818,-1.471210323
-0.242083706,-1.86834961
0.119493096,-2.621733733
0.097336039,-1.361825386
0.123673363,-2.223949154
0.300094833,-2.32764135
0.710080053,-3.293663789
0.552452403,-3.837268719
0.315693308,-1.015008087
-0.024664736,-2.680979902
0.290883362,-2.475709923
0.637856103,0.49955549
0.39416276,-0.008985856
-0.07452387,-1.458095506
-0.441847251,-1.458095506
-0.382000997,-1.070019369
-0.17236618,-1.389307341
-0.373715922,-1.551433453
-0.389551666,-3.801173678
-0.367095219,-1.263111903
-0.418776688,-2.524653492
-0.343499947,-1.674765866
-0.679477434,-2.391182904
-0.655188269,-2.216509129
-0.543805783,-2.216509129
-0.527803037,-2.224352195
-0.781829096,-1.236204178
-0.798297018,-2.809339192
-0.57886685,-1.564148961
-0.606090947,-4.415069724
-0.393192921,-3.760706107
-0.541109686,-3.089013334
-0.320976661,-4.016407298
-0.217192821,-2.06611091
-0.235471729,-2.06611091
-0.300013868,-3.332407018
-0.206199458,-1.446344446
-0.382542188,-3.005826862
-0.575595392,-2.906060666
-0.346339909,-2.567458052
-0.631712272,-1.296072182
-0.710864864,-2.164216186
-0.558144275,-2.744219545
-0.496902592,-2.744219545
-0.554985019,-2.917246536
-0.472895373,-1.539985018
-0.421428794,-1.604983303
-0.345941086,-1.327209699
-0.55476489,-1.618117481
-0.456346784,-2.389690522
0.007092004,-0.537180146
-0.270021008,-2.28615121
-0.493647043,-1.408828672
-0.205775531,-0.971508372
-0.190213732,-1.519886178
-0.081976095,-3.016848397
-0.028568334,-1.283075189
-0.142182124,-2.05348046
0.205761433,-1.703334462
0.171536498,-1.908559714
0.30556267,-2.901976795
0.260054602,-2.050099321
0.303916592,-2.401407848
0.127951341,-1.168061413
0.928581561,-0.68348533
-0.038527832,-2.602444822
-0.36404329,-2.602444822
-0.335386842,-2.201151519
-0.258531301,-1.997527251
-0.211396283,-1.088608425
-0.470019409,-2.586911104
-0.43436565,-1.966552945
-0.48314934,-1.595738499
-0.678308278,-1.75843534
-0.855081788,-2.059090011
-0.61719789,-1.937829077
-0.631289011,-1.937829077
-0.732319994,-3.540982751
-0.787165906,-1.204855685
-0.465157905,-2.8729347
-0.536986376,-2.892082758
-0.664601012,-3.061497837
-0.276982578,-2.706626842
-0.613300344,-3.318634317
-0.540736053,-2.560201533
-0.411736503,-1.834431366
-0.447896241,-1.834431366
-0.385307341,-1.575479191
-0.45444653,-2.401240393
-0.57790508,-2.318396802
-0.571421978,-1.878877
-0.542421082,-2.206238237
-0.7491968,-1.897807542
-0.747179975,-2.096442121
-0.790587263,-3.02315666
-0.579907988,-3.02315666
-0.610199428,-2.853134542
-0.426621968,-2.558203257
-0.266046173,-2.614697619
-0.427664651,-2.941380891
-0.304806915,-1.103197373
-0.554888312,-3.133393822
-0.255997165,-2.154114815
-0.17901625,-0.280587735
-0.340908066,-1.524272031
-0.168678945,-1.524272031
-0.282243493,-2.709775872
-0.089457277,-3.128818761
-0.198972498,-0.565332056
-0.084075288,-2.616060006
-0.251049284,-3.092183762
-0.032328183,-1.910189364
-0.153572442,-1.83964518
0.013964025,-1.692796649
0.130010932,-2.080630357
0.122831981,-2.080630357
0.102849286,-3.087077094
0.209679989,-3.558574099
0.213959269,-3.767629982
0.200080436,-2.420310688
0.241467736,-3.02149937
0.177838369,-1.32064229
-0.381558648,-2.297122235
-0.061622183,-1.370716876
0.723420079,-1.749556108
0.024018492,-1.771218526
-0.206000639,-1.759137691
-0.216665475,-1.321985662
-0.365971311,-2.488132749
-0.221046107,-2.349227369
-0.243418493,-2.18866578
-0.59069201,-1.597460842
-0.781985883,-1.079639451
-0.682496317,-0.395116347
-0.615573085,-2.689456555
-0.546107085,-2.689456555
-0.511289394,-2.9788464
-0.61532574,-2.324446422
-0.659917249,-1.596262077
-0.252398797,-3.711201171
-0.280806029,-3.267716308
-0.584656378,-2.550331674
-0.367250923,-2.068198971
-0.505518316,-1.452019613
-0.374152851,-1.247776996
-0.429763196,-1.247776996
-0.588580626,-1.805021697
-0.534415852,-1.913759764
-0.649050258,-1.277245929
-0.694421151,-1.182742313
-0.725860408,-2.827024991
-0.68012707,-1.646672196
-0.642138933,-1.954726852
-0.609378277,-2.074045428
-0.502436145,-2.074045428
-0.567585839,-2.564914545
-0.660996821,-2.684593651
-0.642595532,-1.967612212
-0.520846885,-1.514099427
-0.698531366,-2.088057451
-0.587757991,-3.000934406
-0.651953329,-1.618958317
-0.398485903,-0.823897233
-0.374464936,-1.750360153
-0.341311105,-1.750360153
-0.66673325,-0.77230744
-0.467858562,-0.493482599
-0.141981859,-2.070937654
-0.313012374,-3.402183215
-0.265885993,-1.954115468
-0.394630673,-2.354409504
0.133832643,-1.134590641
0.25361454,-2.972076202
0.085192726,-3.404438329
0.336828106,-3.404438329
0.109242874,-2.323771135
0.031991446,-2.055426663
0.040080629,-2.221062275
0.167863305,-1.818761315
0.140463768,-2.441696348
0.086276181,-3.132505958
0.110553805,-3.064607012
0.23370909,-2.711935456
-0.363664484,-1.155488391
0.156006534,-1.962213753
1.056343852,-0.837573015
0.491666922,-1.717203572
-0.477352708,-1.717203572
-0.203902908,-2.629977005
-0.257636463,-3.161877975
-0.432687881,-1.462455579
-0.410518766,-1.667377973
-0.686566089,-2.124307182
-0.746104983,-2.128694617
-0.446583168,-2.799565238
-0.336209227,-2.799565238
-0.636075255,-2.430134735
-0.551949778,-1.703463492
-0.641136185,-1.739219623
-0.496292594,-2.612710905
-0.295981184,-2.809508815
-0.401185027,-2.417281391
-0.500285814,-1.498322606
-0.431370204,-2.299680129
-0.481067721,-2.445156413
-0.492498728,-2.445156413
-0.549812625,-1.946272378
-0.686669031,-2.221241143
-0.80662497,-1.981572511
-0.951767156,-2.653847228
-0.846382423,-1.617993322
-1.028461336,-2.901581583
-0.67742883,-3.429026452
-0.715714121,-2.262303604
-0.735274243,-2.262303604
-0.728628998,-2.710854331
-0.769924874,-1.032467391
-0.682892535,-1.946690291
-0.702758487,-1.379024543
-0.516891347,-1.91105425
-0.428071042,-0.80763568
-0.48769746,-2.114764992
-0.322212608,-1.881248836
-0.413122072,-1.329963565
-0.474375089,-1.329963565
-0.406517544,-1.581805193
-0.052593628,-1.231063018
-0.372385969,-2.640089826
-0.462247463,-2.158157834
-0.663037316,-1.668471322
-0.241344391,-1.606628397
0.200818833,-1.88901498
0.315270346,-2.739248996
0.138594136,-1.187428847
0.392927838,-1.187428847
0.144978041,-1.053851592
0.154191734,-0.949508548
-0.165168515,-1.599828251
-0.119963427,-1.438498252
-0.123425453,-2.820394978
0.177376126,-1.650028471
0.081608978,-3.730086548
-0.09406018,-2.3976266
-0.13508394,-2.589898357
-0.325580308,-2.643561941
-0.537839907,-1.883087524
-0.234096933,-1.10393111
-0.573852134,-0.922662431
-0.803743618,-2.134957268
-0.675038819,-2.31316714
-0.610036889,-2.31316714
-0.906631441,-2.065886606
-0.716300265,-2.354186416
-0.702650643,-3.190598942
-0.580015393,-2.29979747
-0.509101772,-2.29698684
-0.557020826,-2.455718037
-0.476430705,-1.909167881
-0.638582237,-1.824505306
-0.558664587,-2.636758773
-0.625740142,-2.636758773
-0.795600261,-2.370584606
-0.742557314,-2.947316795
-0.82053694,-3.803137785
-0.762632872,-2.193295683
-0.681932457,-3.13715195
-0.542006378,-2.819564395
-0.691486476,-2.439194668
-0.692974505,-3.689219995
-0.590123969,-3.689219995
-0.715763971,-2.715128898
-0.518507122,-0.290239787
-0.534155819,-3.022422571
-0.434784911,-2.865936165
-0.604764949,-2.305018171
-0.484486523,-1.732030924
-0.552002504,-2.203989705
-0.269395963,-0.727770122
-0.478426316,-1.582937803
-0.560498552,-1.582937803
-0.431786856,-2.471956799
-0.656260009,-2.849195521
-0.735382127,-3.170722732
-0.503074554,-1.7311832
-0.505619836,-2.055399271
-0.220512217,-2.177839376
-0.079099542,-2.433473427
0.223182316,-1.537963478
0.293254398,-3.221969033
0.39774184,-3.221969033
0.181580706,-1.689513341
0.242700062,-1.363976709
0.018023549,-1.739744237
0.069894131,-2.378783654
0.166441694,-2.35487151
0.306876762,-2.642104754
0.089156602,-3.247470192
-0.334370031,-1.851602692
-0.283452486,-1.403874994
-0.727142682,-1.497750452
-0.820326066,-1.266935958
-0.59889124,-1.302388122
-0.550759744,-1.302388122
-0.508524345,-1.32201568
-0.988319766,-1.70030016
-0.901035432,-2.897448886
-0.481845708,-1.426900475
-0.58238878,-2.914850204
-0.651578431,-2.284596055
-0.658411985,-2.00831715
-0.655346363,-1.869631244
-0.548464301,-2.353976929
-0.620960144,-2.353976929
-0.852473228,-3.235790944
-0.965634568,-2.634615538
-0.913048584,-2.275505972
-0.517682485,-1.984411117
-0.462218802,-1.358181367
-0.528859668,-1.460557989
-0.552859613,-1.556468337
-0.775516254,-2.147955584
-0.894613011,-2.147955584
-0.633218039,-1.200979745
-0.254585549,-1.84836881
-0.496790204,-2.901539181
-0.440966549,-2.714460193
-0.462891078,-2.994833319
-0.415151712,-1.653651798
-0.620486249,-2.229198849
-0.475315506,-3.061283638
-0.344043197,-2.615416123
-0.370404615,-3.095734781
-0.459632991,-2.489474988
-0.60436982,-1.88023439
-0.637903743,-2.399044991
-0.239782011,-4.709830813
0.196992179,-2.450589363
0.168987919,-1.872615552
0.346714113,-1.872615552
0.044626047,-2.465543611
0.206656441,-2.804898638
0.304188198,-2.144682944
-0.251766724,-2.121804127
0.243847536,-1.114707234
-0.131169874,-3.285556736
-0.237968094,-2.501527952
-0.242481738,-2.986105504
-0.597358518,-1.036731248
-0.497889264,-1.828485885
-0.544669522,-1.251444989
-0.428594877,-1.942569441
-0.498310579,-1.942569441
-0.698236977,-3.342185942
-0.843832029,-2.847374876
-0.814467078,-3.582307058
-0.762280138,-2.66887739
-0.719115426,-2.031561302
-0.575920764,-1.847345945
-0.443283021,-1.776994581
-0.614057306,-1.923084406
-0.525245191,-2.412923794
-0.627415377,-2.412923794
-0.578008263,-1.602851288
-0.939267994,-1.037923851
-0.994864166,-2.106597919
-1.217996554,-1.872949375
-0.643030493,-1.915271901
-0.702400145,-1.932029908
-0.631035196,-2.029161767
-0.774114719,-2.202268291
-0.469419474,-2.202268291
-0.220694616,-1.524120526
-0.399291675,-1.694105729
-0.427981087,-3.003842919
-0.337749368,-2.703290666
-0.308448695,-1.89793623
-0.47730021,-1.669607437
-0.35185318,-1.428783915
-0.267507932,-1.552794843
-0.213591629,-1.552794843
-0.091988689,-1.157254974
-0.259190563,-1.147291179
-0.04592753,-1.023841632
-0.351622901,-1.553078786
-0.591280817,-2.237374688
-0.686448923,-1.990922805
-0.225119506,-2.003340994
0.145991937,-1.909879288
-0.04877567,-2.064914283
0.104659688,-2.064914283
0.052808315,-2.43150506
0.144072075,-2.182213689
0.363283467,-4.289032189
0.00866354,-2.136173206
0.084550296,-2.308717025
-0.019485702,-1.245556915
-0.033478564,-2.200704438
-0.107253229,-2.703096429
0.379623048,-3.989692339
0.321677068,-1.285216521
-0.20218917,-1.393665575
-0.349385673,-2.273323914
-0.614595615,-1.759139529
-0.770769106,-1.759139529
-0.685658239,-2.08529103
-0.725950066,-1.607047747
-0.705396393,-2.027442186
-0.597765245,-3.068913887
-0.700502547,-1.766260081
-0.712328664,-3.332052796
-0.53420714,-2.933972761
-0.522630043,-1.933336234
-0.368940972,-3.08586691
-0.427171374,-3.08586691
-0.490565332,-3.6988411
-0.869252507,-2.506651054
-1.13704873,-2.768345359
-1.088859071,-2.57745147
-0.810061525,-2.373622582
-0.632677464,-1.343012201
-0.688997306,-2.572108639
-0.622780152,-2.245829524
-0.425488909,-2.245829524
-0.342098428,-0.929609152
-0.349284283,-1.735657021
-0.304167422,-2.87924142
-0.394681139,-2.376887888
-0.043655764,-3.588742826
-0.489738872,-5.065261452
-0.340776779,-1.192799923
-0.100783077,-1.608916104
-0.031149415,-1.608916104
-0.00504578,-1.984450269
-0.09768246,-1.338319923
-0.113474013,-1.929610316
-0.460095786,-2.11395444
-0.636618375,-2.487750144
-0.599085327,-2.186442858
-0.214341561,-3.090046878
-0.271484434,-1.408398214
-0.0766841,-1.408398214
-0.036363898,-1.872317248
-0.146684272,-2.048242548
-0.31161364,-4.12488387
-0.06801106,-2.252994153
-0.10046081,-2.653076838
-0.201542111,-3.598443297
-0.313227595,-3.762008533
-0.248752531,-2.669285182
-0.080997731,-5.838981415
0.311758286,-5.838981415
0.554827546,-2.502043703
0.157976009,-2.66761853
-0.148012121,-1.147178097
-0.373794894,-2.783911273
-0.604903451,-1.404893315
-0.654055158,-3.070457681
-0.869990218,-2.697513159
-0.681525028,-3.433918368
-0.739330698,-1.779756415
-0.518904341,-1.812720698
-0.583378642,-2.53322308
-0.386783803,-1.025184678
-0.515383898,-2.749862075
-0.196749473,-2.749862075
-0.637139289,-4.369678134
-0.977424776,-2.688676396
-0.916598278,-2.438487582
-0.89665206,-3.76448495
-1.004244065,-2.743896148
-0.724326729,-2.296016307
-0.577903788,-3.335653412
-0.435714839,-2.477818677
-0.384832583,-2.477818677
-0.37939083,-1.341914427
-0.161367974,-2.364969984
-0.187287336,-3.461449012
-0.368248805,-2.529277811
-0.037723167,-2.025814875
-0.205149243,-2.896482787
-0.222543863,-3.31327492
-0.265549747,-3.363077399
-0.401830634,-2.353318945
-0.613282891,-1.670705945
-0.505452585,-2.765809043
-0.486546362,-3.482502535
-0.585741908,-2.743806903
-0.281946356,-3.036631288
0.004035679,-3.163608823
-0.304122829,-3.163608823
-0.078426453,-3.878769934
-0.271295073,-1.814204567
-0.165425416,-2.463368029
-0.148795841,-4.286722016
-0.406555521,-2.52674258
-0.303195049,-2.910686076
-0.204473439,-3.121219713
-0.113472048,-2.978278313
-0.130663398,-2.743443513
0.636640208,-2.66761853
0.318521673,-1.435681524
0.067418613,-1.147178097
-0.520897559,-1.404893315
-0.625134634,-3.070457681
-0.891133726,-2.697513159
-0.624881426,-3.433918368
-0.635112461,-1.779756415
-0.52591941,-1.812720698
-0.478251883,-2.53322308
-0.508974715,-1.025184678
-0.669143775,-2.749862075
-0.673592556,-2.749862075
-0.788045454,-4.369678134
-1.020364253,-2.688676396
-1.055724815,-2.438487582
-0.979353547,-3.76448495
-1.055274687,-2.743896148
-0.710771598,-2.296016307
-0.717257695,-3.335653412
-0.127810361,-2.477818677
0.335368108,-2.477818677
0.137774961,-1.341914427
-0.05245174,-2.364969984
0.082228072,-3.461449012
-0.074359073,-2.529277811
-0.260499054,-2.025814875
-0.302226654,-3.363077399
-0.147461635,-2.353318945
-0.409074911,-1.670705945
-0.636142659,-2.765809043
-0.654390746,-3.482502535
-0.635569838,-2.743806903
-0.187055799,-3.036631288
0.168376555,-4.006990146
-0.029634804,-3.163608823
0.210010018,-3.163608823
-0.100619535,-3.878769934
-0.261095988,-1.814204567
-0.125767756,-2.463368029
-0.254049778,-4.286722016
-0.268140012,-2.52674258
-0.264942882,-2.910686076
-0.105193496,-3.121219713
-0.036773153,-2.978278313
0.102282391,-2.743443513
-0.600572855,-3.13525119
-0.790092561,-2.929712545
-0.503677505,-1.757652109
-0.515574827,-2.489700099
-0.433987596,-4.573108453
-0.700015876,-4.014419713
-0.574750649,-3.322229022
-0.47908804,-2.421724126
-0.681352501,-2.421724126
-0.668926076,-1.495580654
-0.929646455,-2.760344643
-0.872189334,-2.672737916
-0.696899308,-2.772401407
-0.946849782,-3.068457076
-0.677918635,-3.175046953
-0.390042858,-2.439303769
-0.281522839,-2.121313369
-0.003773541,-2.121313369
0.258922984,-1.187555321
0.121780595,-1.705387769
0.065435538,-2.507639307
-0.099255743,-2.347641701
-0.390875515,-2.704314242
0.08713936,-3.63414592
0.071482641,-3.177347319
0.036508758,-3.086001073
-0.235399354,-1.886653162
-0.526628174,-1.736856989
-0.606762259,-4.151889148
-0.568525021,-3.384059679
-0.132349099,-2.803305816
-0.163955589,-1.959632581
-0.12694836,-1.897870917
-0.018232,-1.897870917
-0.254542317,-1.296804464
-0.299382443,-1.967298647
-0.080519401,-3.157791822
-0.065400547,-2.19931114
-0.148760093,-3.660006858
-0.085732849,-3.79745371
-0.044361392,-2.04306938
0.110928647,-3.822683101
0.067871869,-3.436631852
-0.372497772,-2.272033737
-0.417236731,-2.160360629
-0.418119049,-1.775621068
-0.628197073,-1.731564629
-0.459509344,-3.067126129
-0.572702864,-3.030992474
-0.676373118,-2.860119856
-0.853018531,0.630646522
-0.466623453,0.630646522
-0.734183648,-2.330643453
-0.800437555,-1.605175021
-0.486574146,-1.983200802
-0.162413342,-1.941881262
-0.426368171,-4.798792029
-0.480085864,-1.963100733
-0.094004148,-1.345255034
-0.030103667,-1.934608203
-0.093571987,-1.934608203
0.021083078,-1.452955014
-0.09544212,-2.041420261
-0.311152728,-2.693923984
-0.434403822,-1.109427181
-0.485915125,-2.762271165
0.424085115,-1.611126758
0.366517918,-1.17808372
-0.242384266,-0.691137519
-0.20382187,-1.965511483
-0.294823048,-2.504870777
-0.410015813,-3.606539694
-0.395541835,-2.405770128
-0.21510244,-1.686695873
-0.301556746,-0.726137977
-0.26853939,-1.351050711
-0.047110197,-1.351050711
-0.19462735,-2.658883718
-0.22483187,-1.965225321
-0.02301838,-2.792013177
-0.324097604,-2.710556847
-0.093766622,-3.778169267
-0.073414646,-2.23973779
0.183302157,-3.161094727
0.205353553,-4.005717871
-0.729470301,-1.932882683
-0.591724767,-1.617775216
-0.665668474,-1.247153453
-0.401586229,-1.978994313
-0.419396819,-1.145200028
-0.20528162,-2.806147054
-0.483227201,-1.729571986
-0.5396671,-1.729571986
-0.30569233,-2.7646091
-0.416506128,-2.250026594
-0.083950301,-1.359195957
-0.069549885,-1.851159816
0.180875234,-1.145805851
0.134700332,-1.716528474
0.445631207,-0.785946882
0.109723839,-0.785946882
0.060892377,-1.918042647
-0.220874313,-2.964148402
0.061263785,-0.925141037
-0.104963147,-1.087153555
-0.323174959,-2.221992567
-0.067721473,-2.606138025
-0.141722449,-3.151649206
-0.269200648,-1.691159998
-0.385653495,-3.718038753
-0.3923479,-1.96330291
-0.2889495,-1.730648814
-0.332505543,-2.832859832
-0.582162015,-2.907329735
-0.502224641,-2.571327724
-0.424643545,-2.571327724
-0.410558602,-2.377927603
-0.036090642,-2.305109354
-0.437617714,-2.171059892
-0.066705192,-2.510172609
-0.186248637,-2.729128637
-0.054989112,-2.19218914
-0.004689253,-2.584523895
0.490412917,-2.558212786
-0.679850338,-1.499051574
-0.54089541,-1.574183607
-0.502030581,-2.853507702
-0.553846526,-2.726309206
-0.404418505,-2.726309206
-0.416551769,-1.195463501
-0.291097822,-2.466499743
-0.185483212,-2.970942747
-0.260889203,-2.208531607
-0.023012922,-1.731092356
0.409740065,-0.823628246
0.400010313,-1.436424532
0.384885732,-1.52492552
-0.135526045,-1.52492552
-0.262724669,-1.469071633
-0.509066482,-2.031497933
-0.350880788,-2.116444434
-0.369079819,-1.465664952
-0.22257326,-1.07445147
-0.410795337,-2.453400345
0.532021158,-3.957573483
0.214813938,-2.493202412
-0.169906284,-3.383251176
-0.371524035,-2.192092131
-0.32385304,-2.37848846
-0.25025535,-2.555881181
-0.249304702,-2.879677453
-0.368603404,-1.804490922
-0.541584928,-3.580889841
-0.515445826,-2.346056288
-0.309810956,-2.346056288
-0.222371563,-2.52742896
-0.436099328,-2.251457663
-0.419273315,-3.514381686
0.166356363,-2.104143079
-0.003201701,-0.983072342
-0.042291622,-2.417683034
0.242850932,-2.760763143
-0.272628046,-2.964855396
-0.113470506,-2.04116253
0.388724216,-2.288178007
-0.321629005,-1.811432352
-0.358227465,-2.396836863
0.041719837,-1.005594085
0.021654829,-1.343963304
0.037996786,-0.60244782
-0.430301383,-0.60244782
-0.541428116,-2.299418269
-0.81404484,-2.408392507
-0.460565016,-1.486837523
-0.265467953,-3.303670138
-0.123902243,-1.605926576
0.139548065,-2.287819203
-0.173293127,-2.373790453
-0.282735749,-4.622486823
-0.26202373,-3.248821894
-0.17399037,-3.106486957
-0.258739357,-2.524963365
-0.54175424,-2.220994292
-0.522336704,-2.259628562
-0.401863607,-2.710470242
-0.325978102,-2.139657839
-0.365900744,-3.599397986
-0.205637834,-2.203673379
-0.08292351,-1.755255302
0.295933024,-1.575146902
0.227784308,-2.068758341
0.048442793,-1.768716094
0.481546463,-1.848685615
-0.068950751,-0.565013906
-0.140346672,-1.493274659
0.287721322,-0.992924246
-0.04255762,-0.193452673
-0.18323352,-2.153989057
-0.411063051,-2.153989057
-0.516373124,-2.799281667
-0.633681237,-2.455262674
-0.70254829,-1.810411771
-0.125130663,-1.345245661
-0.274086034,-2.194862969
0.03808432,-0.13459446
-0.094357869,-1.314811701
-0.211870391,0.013047913
-0.387410909,0.013047913
-0.432143045,-2.252341183
-0.480393141,-2.291216658
-0.435533334,-2.260541376
-0.338810516,-2.675783618
-0.210008888,-2.318763568
-0.464997756,-2.106962011
-0.212883273,-1.180523682
0.23268353,-0.932261875
0.12901097,-1.12207648
0.597342705,-0.794512523
0.448231109,-1.22969812
0.300455522,-1.389243201
0.134025679,-0.655359528
0.57455322,-0.317497885
0.141865097,-0.581289267
-0.011910098,-1.381263294
0.254757703,-1.381263294
0.091578627,-1.163895088
-0.211370832,-1.362635436
-0.018197725,-2.731700829
0.095497621,-0.136499612
-0.047644296,-0.584141275
0.073164473,-1.513608428
-0.459885294,-0.583807571
-0.66018699,-0.583807571
-0.522553403,-1.89077378
0.458571699,-2.5995846
0.610523312,-2.157548719
0.650530298,-2.291101372
0.174701693,-1.780729068
0.364939186,-2.801410913
0.481442901,-0.901148783
0.415877995,-1.699106813
0.777428943,-0.926099562
0.505027997,-2.11953926
0.497194072,-0.106846381
0.485220051,-0.554699047
-0.054452732,-1.441195941
0.101187971,-1.477170556
-0.00809991,-1.477170556
-0.008814392,-1.630084971
0.197438869,-1.717152958
0.039839107,-3.078427446
-0.463733588,-1.229935113
-0.308764809,-0.074011762
-0.231011672,-0.7606537
-0.404164266,-1.604586062
-0.132054675,-2.157009338
-0.57235905,-1.548580166
-0.46593179,-1.548580166
-0.450142954,-1.500526318
0.946739082,-0.415465416
0.621958056,-0.811142168
0.419819411,-2.166104551
0.217146263,-1.749162686
-0.034242125,-2.631420688
0.204808121,-2.631420688
0.308861113,-2.740302194
0.435001298,-0.453633224
-0.053760871,-0.508701946
-0.174292061,-0.782491592
-0.133611641,-2.423360324
-0.164421583,-2.57143117
-0.314567934,-2.346505202
-0.211541836,-2.046559262
-0.46251096,-1.150449858
0.656312396,-0.811142168
-0.098305773,-2.166104551
0.341034747,-1.749162686
0.440518518,-2.631420688
0.536879465,-2.631420688
-0.230690003,-2.57143117
-0.192793777,-2.346505202
-0.381097599,-2.046559262
-0.478563502,-1.150449858
-0.354344673,-1.820069979
-0.142011809,-1.837134709
0.525440965,-1.745296233
0.029437233,-1.770836675
0.078049922,-1.121218462
0.127420503,-2.139215732
0.165656771,-1.170440744
-0.212585777,-1.760112942
0.605808283,-0.671228424
0.502198505,-1.906778429
0.485121004,-1.328522511
0.426250031,-0.678912868
1.246710072,-0.678912868
0.842677289,-1.70643257
1.076156387,-1.009786648
1.408552132,-0.824762034
1.322414873,-1.276139987
1.297840352,-1.313978746
1.599344876,-1.965706902
